chợ	N
Bình Điền	Np
vẫn	R
phải	V
tiếp tục	V
kinh doanh	V
ở	E
khu	N
tạm	A
trước	E
khi	N
được	V
bố trí	V
chính thức	A
vào	R
sạp	N
mới	A
.	.

Thời điểm	N
để	E
chính thức	V
vào	V
sạp	N
thì	C
có	V
người	N
bảo	V
nghe	V
nói	V
đến	E
cuối	N
năm	N
,	,
người	N
bảo	V
sau	E
một	M
năm	N
...	.

Có mặt	V
tại	E
chợ	N
Bình Điền	Np
vào	E
những	L
ngày	N
cuối	N
tháng	N
chín	M
,	,
tức là	C
chỉ	R
còn	V
không	R
đầy	A
một	M
tháng	N
nữa	R
là	C
đến	V
thời điểm	N
các	L
chợ	N
trên	A
phải	V
giải tỏa	V
,	,
trước mắt	N
chúng tôi	P
chợ	N
đầu mối	N
này	P
hiện	N
vẫn	R
còn	V
là	V
một	M
công trường	N
ngổn ngang	A
đầy	A
sắt	N
thép	N

Trong	E
hai	M
nhà lồng	N
chính	A
,	,
sàn	N
bêtông	Nb
thậm chí	R
còn	R
chưa	R
được	V
đổ	V
.	.

Dãy	Nc
nhà	N
ban	N
quản lý	V
điều hành	V
chợ	N
cũng	R
còn	V
trơ	A
đầy	A
giàn giáo	N
.	.

Đường	N
nối	V
từ	E
đại lộ	N
Nguyễn Văn Linh	Np
vào	E
chợ	N
hiện	N
cũng	R
chưa	R
được	V
tráng	V
nhựa	N
,	,
trong	E
khi	N
đường	N
Hoàng Đạo Thúy	Np
,	,
con	Nc
đường	N
ngắn	A
nhất	R
từ	E
khu vực	N
An Lạc	Np
để	E
đến	V
chợ	N
,	,
hiện	N
vẫn	R
là	V
một	M
con	Nc
đường	N
...	.
làng	N
đắp	V
đất	N
đá	N
với	E
đầy	A
những	L
ổ voi	N
khổng lồ	A
.	.

Bên	N
cạnh	N
đó	P
,	,
BQL	Ny
chợ	N
Mai Xuân Thưởng	Np
cũng	R
cho	V
biết	V
nhiều	A
hộ	N
đã	R
có	V
“	"
tờ	Nc
chấp thuận	V
có	V
mộc	N
”	"
để	E
di dời	V
về	E
chợ	N
Tân Xuân	Np
nhận	V
sạp	N
nhưng	C
về	V
đó	P
cũng	R
chưa	R
có	V
sạp	N
để	E
vô	V
vì	E
nghe	V
nói	V
sạp	N
đó	P
đã	R
được	V
cho	V
thuê	V
và	C
vẫn	R
phải	V
tiếp tục	V
chờ	V
.	.

Ông	Nc
Nguyễn Tiến Dũng	Np
,	,
phó	S
giám đốc	N
Công ty	N
TNHH	Ny
Quản lý	V
và	C
kinh doanh	V
chợ	N
Tân Xuân	Np
,	,
cho	V
biết	V
hiện tại	N
chợ	N
cũng	R
chỉ	R
còn	V
19	M
ô	N
(	(
sạp	N
)	)
trống	A
,	,
nhiều	A
hộ	N
đăng ký	V
về	V
nhưng	C
chưa	R
có	V
chỗ	N
và	C
hiện	N
chỉ	R
ưu tiên	V
những	L
hộ	N
có	V
chính sách	N
,	,
chế độ	N
trước	A
.	.

Các	L
hộ	N
chưa	R
có	V
chỗ	N
sẽ	R
được	V
xếp	V
chỗ	N
tạm	A
,	,
qua	V
quí	N
1	M
,	,
2	M
mới	R
được	V
vô	V
chính thức	A
.	.

Làm sao	X
để	E
giảm thiểu	V
những	L
khó khăn	N
cho	E
người	N
dân	N
ngoài	E
những	L
quyết định	V
và	C
những	L
con số	N
lạnh lùng	A
?	?

Chị	Nc
Út	Np
và	C
chị	Nc
Bảy	Np
,	,
hai	M
hộ	N
kinh doanh	V
Trong	E
khi	N
các	L
bạn hàng	N
di dời	V
về	V
chợ	N
Tam Bình	Np
đã	R
ổn định	A
thì	C
lúc	N
đó	P
chợ	N
Tân Xuân	Np
cũng	R
chưa	R
kịp	A
hoàn tất	V
.	.

Họ	P
phải	V
theo	V
bạn hàng	N
ra	V
chợ	N
Tam Bình	Np
bán	V
đắp đổi	V
qua ngày	X
ở	E
khu	N
tạm	A
chờ	V
ngày	N
về	V
chợ	N
mới	A
.	.

Về	V
đây	P
khi	N
đã	R
mất	V
hết	V
mối lái	N
như	C
bao	L
người	N
khác	A
họ	P
cũng	R
phải	V
làm	V
lại	R
từ	E
đầu	N
.	.

“	"
Mỗi	L
một	N
cuốc	N
xe ôm	N
về	V
nhà	N
phải	V
mất	V
25.000	M
-	-
30.000	M
đ	Nu
nhưng	C
cũng	R
không thể	R
đi	V
đêm hôm	N
suốt	A
“	"
Ai	P
cũng	R
bảo	V
ra	V
đây	P
là	V
ra	V
...	.
đảo	N
ở	V
”	"
.	.

Chịu	V
không	R
thấu	V
cảnh	N
ngủ	V
sạp	N
,	,
gần	A
đây	P
hai	M
chị	N
phải	V
hùn	V
tiền	N
thuê	V
chung	A
một	M
chỗ	N
trọ	V
giá	N
300.000	M
đồng	Nu
gần	A
chợ	N
.	.

Nhiều	A
gia đình	N
phải	V
bê	V
cả	T
nhà	N
từ	E
chợ	N
Cầu Muối	Np
và	C
Cầu Ông Lãnh	Np
về	V
đây	P
cũng	R
chọn	V
cách	N
này	P
.	.

Ông	Nc
Dũng	Np
thừa nhận	V
thời gian	N
đầu	N
tiểu thương	N
nào	P
mới	R
về	V
chợ	N
cũng	R
khổ sở	A
vì	E
phải	V
hì hụi	V
gầy	V
dựng	V
tìm	V
mối	N
mới	A
,	,
cả	P
ban	N
quản lý	V
chợ	N
cũng	R
thấy	V
khổ	A
lây	V
.	.

Chị	Nc
Bảy	Np
kể	V
rất	R
nhiều	A
người	N
như	C
chủ	N
sạp	N
C4	Ny
bên	N
cạnh	A
và	C
nhiều	A
sạp	N
khác	A
không	R
có	V
nhiều	A
vốn liếng	N
hoặc	C
hoàn cảnh	N
quá	R
khó khăn	A
sau	N
một	M
thời gian	N
chịu	V
không	R
nổi	R
đã	R
phải	V
bỏ	V
sạp	N
quay	V
về	E
chợ	N
cũ	A
hoặc	C
bỏ	V
nghề	N
.	.

06:04:00	M

Chào mừng	V
Đại hội	N
thi đua	V
yêu	V
nước	N
TP	Ny
Tình nghĩa	N
ở	E
phố	N
Tàu	Np

TT	Ny
-	-
Phố	N
Tàu	Np
,	,
xưa	N
:	:
đói nghèo	A
-	-
tệ nạn	N
và	C
gái	N
đứng	V
đường	N
...	.
Phố	N
Tàu	Np
,	,
nay	P
:	:
háo hức	A
rước	V
huân chương	N
.	.

Một	M
ký	Nu
gạo	N
,	,
một	M
trang	Nc
chữ	N
,	,
một	M
cái	Nc
hòm	N
tiễn	V
linh hồn	N
ra	V
đi	V
vĩnh viễn	A
...	.
Gom	V
lại	R
,	,
phố	N
Tàu	Np
nghèo	A
đã	R
viết	V
nên	V
câu chuyện	N
đậm đà	A
,	,
dạt dào	A
về	E
lòng	N
nhân ái	A
.	.

Đó	P
là	V
khu	N
dân cư	N
4B	M
,	,
phường	N
11	M
,	,
quận	N
5	M
,	,
TP	Ny
Một	M
khu	N
dân cư	N
nhỏ	A
,	,
rất	R
nhỏ	A
,	,
lọt thỏm	V
giữa	E
lòng	N
thành phố	N
...	.

Đổi thay	V
!	!

Ông	Nc
Thái Hữu Trí	Np
-	-
trưởng	S
ban	N
mặt trận	N
khu	N
dân cư	N
4B	M
(	(
phường	N
11	M
,	,
quận	N
5	M
,	,
TP	Ny
Đến	E
9	M
-	-
10	M
giờ	Nu
đêm	N
là	C
dân	N
chỉ	R
có	V
nước	N
vô	V
nhà	N
đóng cửa	V
,	,
lảng vảng	V
ngoài	E
đường	N
là	C
bị	V
cướp	N
trấn lột	V
giật	V
dọc	A
ngay	R
.	.

Đi	V
không khéo	R
là	C
kim	N
tiêm	N
của	E
tụi	Nc
xì ke	N
lụi	V
thẳng	A
vô	E
chân	N
.	.

Còn	C
bây giờ	P
,	,
phấn khởi	V
lắm	T
,	,
cô	N
nhìn	V
đi	V
...	.
”	"
.	.

Ông	N
chỉ	V
tay	N
về	E
những	L
căn	Nc
nhà lầu	N
,	,
phía	N
dưới	N
là	C
mặt đường	N
sạch bong	A
.	.

Cả	P
đường	N
Nguyễn Án	Np
được	V
mệnh danh	V
“	"
con	Nc
đường	N
tình ái	N
”	"
vì	E
“	"
gái bán hoa	N
”	"
đứng	V
đầy	A
,	,
giờ	N
cũng	R
không	R
còn	V
“	"
bóng hồng	N
”	"
nào	P
nữa	R
.	.

“	"
Không	R
còn	V
“	"
đội sổ	V
”	"
về	E
tệ nạn	N
của	E
thành phố	N
.	.

Mừng	A
lắm	T
!	!

”	"
.	.

Ông	N
buông	V
câu	N
nói	V
nhẹ tênh	A
.	.

Tôi	P
chợt	R
hiểu	V
đó	P
không	R
chỉ	R
là	V
niềm	Nc
vui	A
của	E
một	M
người	N
gần	A
mười	M
năm	N
làm	V
tổ trưởng	N
.	.

Đó	P
còn	R
là	V
sự	Nc
hân hoan	A
của	E
một	M
người	N
đã	R
sống	V
,	,
nhìn	V
sự	Nc
thay đổi	V
của	E
từng	P
ngôi	Nc
nhà	N
,	,
từng	P
góc	N
phố	N
gần	A
50	M
năm	N
.	.

Bằng	E
giọng	N
Việt	Np
lơ lớ	A
pha	V
âm	N
Hoa	Np
,	,
ông	N
kể	V
:	:
“	"
Năm	N
1994	M
,	,
phường	N
thành lập	V
và	C
giao	V
tui	P
làm	V
tổ trưởng	N
khu	N
dân cư	N
4B	M
.	.

Lúc	N
ấy	P
,	,
nhìn	V
cảnh	N
ngổn ngang	A
nghèo khó	A
,	,
tệ nạn	N
mà	C
phát	V
rầu	A
.	.

So	V
với	E
đô thị	N
lớn	A
,	,
khu	N
dân cư	N
là	V
một	M
hạt	Nc
cát	N
.	.

Nhưng	C
ở	E
khu	N
dân cư	N
không	R
làm	V
tốt	A
thì	C
bộ mặt	N
thành phố	N
cũng	R
không	R
phát triển	V
được	R
.	.

Phải	V
làm	V
thôi	T
!	!

Xăn	V
tay áo	N
lên	V
làm	V
!	!

”	"
.	.

Lúc	N
ấy	P
,	,
kể cả	X
ông	N
,	,
lực lượng	N
nòng cốt	N
của	E
khu	N
dân cư	N
có	V
năm	M
người	N
.	.

Tiền bạc	N
thì	C
không	R
kể	V
(	(
vì	E
tính	V
đến	E
ngày nay	N
,	,
tổng cộng	V
các	L
khoản	N
ông	N
chỉ	R
được	V
chế độ	N
bồi dưỡng	V
140.000	M
đồng	Nu
]	X
)	)
.	.

Nhưng	C
ai	P
cũng	R
có	V
sẵn	A
tấm	N
lòng	N
.	.

Vậy	T
là	C
ban	N
đề	V
ra	R
kế hoạch	N
khảo sát	V
đời sống	N
và	C
trình độ	N
dân trí	N
dân cư	N
trên	E
địa bàn	N
.	.

Kết quả	N
gần	A
50%	M
dân cư	N
khu vực	N
là	V
người	N
Hoa	Np
,	,
khoảng	N
thanh niên	N
trong	E
độ	N
tuổi	N
18	M
-	-
25	M
thất nghiệp	V
.	.

Làm sao	X
để	E
cắt	V
cái	T
vòng	N
luẩn quẩn	V
thất học	V
-	-
thất nghiệp	V
-	-
đói nghèo	A
-	-
tệ nạn	N
?	?

Câu	N
hỏi	V
thật	R
gay go	A
.	.

“	"
Nhưng	C
dù sao	C
cũng	R
phải	V
làm	V
hết sức	R
mình	P
!	!

”	"
.	.

Nghĩ	C
vậy	P
,	,
ban	N
quản lý	V
mới	R
ngồi	V
lại	R
bàn bạc	V
.	.

Muốn	V
khu	N
dân cư	N
đi	V
lên	V
phải	V
dẹp	V
tệ nạn	N
xã hội	N
.	.

Nhưng	C
nếu	C
chỉ	R
có	V
lực lượng	N
công an	N
thì	C
dẹp	V
nhóm	N
này	P
lại	R
xuất hiện	V
nhóm	N
khác	A
.	.

Không	R
cô	N
gái	N
nào	P
muốn	V
bán	V
thân	N
cũng	R
như	C
không	R
ai	P
muốn	V
trở thành	V
tên	N
trộm cắp	V
!	!

“	"
Chúng tôi	P
không	R
mong	V
điều	N
to tát	A
,	,
chỉ	R
biết	V
đã	R
làm	V
là	C
làm	V
hết mình	X
.	.

Trong	E
gần	A
mười	M
năm	N
tôi	P
rút	V
ra	R
một	M
điều	N
:	:
muốn	V
làm	V
được	R
gì	P
phải	V
gần gũi	V
dân	N
,	,
lắng nghe	V
dân	N
,	,
thấu hiểu	V
nỗi	Nc
khổ	A
của	E
dân	N
,	,
giúp	V
đúng	A
nơi	N
,	,
đúng	A
chỗ	N
”	"
.	.

Nghĩ	V
vậy	P
,	,
những	L
người	N
“	"
ăn	V
cơm	N
nhà	N
”	"
rồi	C
“	"
vác	N
tù và	N
”	"
đi	V
“	"
ăn xin	V
”	"
của	E
người	N
khá giả	A
cho	E
người	N
nghèo	A
.	.

Những	L
khi	N
cho	V
ký	Nu
gạo	N
,	,
ký	Nu
khô	N
,	,
các	L
anh chị	N
cũng	R
tìm hiểu	V
nguyên nhân	N
vì sao	X
những	L
người	N
này	P
làm	V
điều	N
bất chính	A
.	.

Từ	E
đó	P
giới thiệu	V
việc làm	N
,	,
giúp	V
vốn	N
làm ăn	V
.	.

Cách	N
trả	V
ơn	N
duy nhất	A
là	V
phải	V
sống	V
lương thiện	A
.	.

Khi	N
có	V
việc làm	N
,	,
hoàn lương	V
,	,
họ	P
lại	R
hỗ trợ	V
các	L
anh	N
công an	N
truy quét	V
những	L
đối tượng	N
tệ nạn	N
từ	E
địa phương	N
khác	A
đến	V
.	.

Không	R
ai	P
tính	V
bao nhiêu	P
mảnh	Nc
đời	N
đã	R
lành	V
lại	R
,	,
nhưng	C
nhiều	A
người	N
biết	V
chắc	A
rằng	C
cách	V
đây	P
ba	M
năm	N
,	,
khu phố	N
đã	R
không	R
còn	V
tệ nạn	N
mại dâm	V
,	,
ma túy	N
.	.

Cũng	R
ngay	R
trên	E
“	"
con	Nc
đường	N
tệ nạn	N
”	"
,	,
một	M
thư viện	N
nho nhỏ	A
cấp	N
khu phố	N
mọc	V
lên	V
.	.

Với	E
ước mong	N
mang	V
văn hóa	N
đến	E
khu phố	N
nghèo	A
,	,
các	L
bác	N
cựu chiến binh	N
đã	R
vận động	V
tập hợp	V
trên	A
5.000	M
đầu sách	N
,	,
truyện	N
.	.

Đoàn viên	N
thanh niên	N
thì	C
gom	V
gỗ ván	N
cũ	A
đóng	V
thành	V
kệ	N
để	V
sách	N
.	.

Khi	N
chúng tôi	P
đến	V
thăm	V
thì	C
bắt gặp	V
những	L
em	N
nhỏ	N
đang	R
tìm	V
chọn	V
hay	C
say sưa	V
bên	N
trang	Nc
truyện tranh	N
.	.

Ông	Nc
Trí	Np
mãn nguyện	V
:	:
“	"
Những	L
trẻ em	N
nghèo	A
được	V
cấp	V
thẻ	N
đọc	V
miễn phí	V
.	.

Riêng	T
tiền	N
thuê	V
sách	N
sẽ	R
được	V
trích	V
tạo	V
quĩ	N
học bổng	N
cho	E
học sinh	N
nghèo	A
”	"
.	.

Cắn	V
đôi	M
hạt	Nc
muối	N

Phố	N
nhỏ	A
lọt	V
giữa	E
lòng	N
phố	N
lớn	A
.	.

Thế	T
nhưng	C
,	,
giữa	E
ồn ào	A
tính toán	V
,	,
có	V
những	L
người	N
lao động	N
bình thường	A
đã	R
sống	V
với	E
nhau	N
ấm áp	A
nghĩa tình	N
.	.

Trên	E
bước	V
chân	N
qua	V
các	L
hẻm	N
lớn	A
hẻm	N
nhỏ	A
,	,
tôi	P
đã	R
nghe	V
những	L
câu chuyện	N
cảm động	A
…	...

...	.
là	V
câu chuyện	N
về	E
bác	Nc
Bảy Liên	Np
hằng	R
ngày	N
vẫn	R
đạp	V
xe	N
vòng vòng	A
khu phố	N
.	.

Biết	V
ai	P
túng thiếu	A
,	,
bác	N
chở	V
gạo	N
tới	V
.	.

Gặp	V
nhà	N
ai	P
khó khăn	A
,	,
khu phố	N
chưa	R
kịp	A
nhờ	V
,	,
bác	N
đã	R
mang	V
tiền	N
cho	E
mượn	V
.	.

Ai	P
gặp	V
bất trắc	A
,	,
chỉ	R
cần	V
alô	Vb
,	,
bác	N
đạp	V
xe	N
tới	V
liền	R
.	.

Hỏi	V
về	E
bác	N
,	,
dân	N
chỉ	R
gật gù	V
:	:
“	"
Bà già	N
này	P
hay	A
lắm	T
!	!

”	"
.	.

Hóa ra	X
70	M
tuổi	N
rồi	C
mà	C
bà	N
còn	R
làm	V
chủ nhiệm	N
kiêm	V
bí thư	N
khu	N
dân cư	N
.	.

Là	V
người	N
Hoa	Np
,	,
20	M
tuổi	N
còn	R
chưa	R
biết	V
nói	V
tiếng	N
Việt	Np
,	,
“	"
nhưng	C
dòng	Nc
máu	N
của	E
người	N
Sài Gòn	Np
đã	R
chảy	V
trong	E
bà	N
rồi	T
”	"
.	.

Ban	N
chủ nhiệm	N
khu	N
dân cư	N
đã	R
vận động	V
thành lập	V
tổ	N
trợ	N
táng	V
miễn phí	V
từ	E
năm	N
2001	M
.	.

Tổ	N
gồm	V
có	V
tám	M
thành viên	N
sẵn sàng	A
phục vụ	V
“	"
đám tang	N
”	"
.	.

Ngoài	N
góp	V
công	N
,	,
nhiều	A
nhà	N
hảo tâm	A
tự nguyện	V
tặng	V
hòm	N
chôn	V
cho	E
những	L
người	N
nghèo	A
.	.

Không	R
chỉ	R
đưa	V
người	N
về	V
nơi	N
chín suối	N
,	,
nghĩa cử	N
kia	P
còn	R
an ủi	V
cho	E
người	N
sống	V
.	.

Chị	Nc
Lâm Mai Huê	Np
-	-
người	N
được	V
khu	N
dân cư	N
giúp đỡ	V
thoát	V
nghèo	A
-	-
vừa	R
mời	V
chúng tôi	P
vào	V
thăm	N
quán	N
nước	N
của	E
chị	N
vừa	R
ôn	V
lại	R
:	:
“	"
Ngày xưa	N
khổ	A
lắm	T
,	,
một mình	X
nuôi	V
hai	M
con	N
nhỏ	A
cực khổ	A
trăm	M
bề	N
.	.

Không	R
có	V
sự	Nc
giúp đỡ	V
của	E
các	L
anh chị	N
,	,
tôi	P
không	R
biết	V
phải	V
chèo chống	V
với	E
cuộc sống	N
ra sao	X
nữa	T
.	.

Giờ	N
hai	M
con	N
đã	R
lớn	V
,	,
có	V
công ăn việc làm	N
đàng hoàng	A
”	"
.	.

Không	R
biết	V
tri ân	V
bằng	E
cách	N
nào	P
,	,
chị	N
lại	R
tham gia	V
giúp đỡ	V
người	N
khác	A
.	.

Nhiều	A
người	N
được	R
chị	N
cho	V
vay	V
vốn	N
bán	V
lồng	N
đèn	N
,	,
buôn bán	V
nhỏ	A
.	.

Chị	N
cũng	R
không	R
nhớ	V
đã	R
giúp	V
bao nhiêu	P
người	N
.	.

Có	V
người	N
chỉ	R
nhớ	V
số	N
nhà	N
,	,
có	V
người	N
chỉ	R
mang máng	A
cái	Nc
tên	N
.	.

“	"
Có	V
gì	P
đâu	P
!	!

Trong	E
khu	N
dân cư	N
chúng tôi	P
,	,
chuyện	N
đó	P
là	V
thường	A
mà	T
.	.

Các	L
cô	N
còn	R
đội	V
mưa	V
đội	V
nắng	N
đi	V
dạy học	V
phổ cập	V
.	.

Có	V
người	N
còn	R
tình nguyện	V
cho	V
hòm	N
,	,
đưa ma	V
.	.

Có	V
hộ	N
tự nguyện	V
hướng dẫn	V
dạy	V
nghề	N
không	R
công	N
cho	E
người	N
khác	A
...	.
Nhiều	A
lắm	T
!	!

Chỉ	R
mình	P
tôi	P
thì	C
có	V
sá	V
gì	P
!	!

”	"
.	.

Gia đình	N
anh	Nc
Hồng	Np
thuộc	V
dạng	N
nghèo	A
nhất	R
trong	E
khu	N
dân cư	N
.	.

Lúc	N
trước	N
,	,
sáu	M
nhân khẩu	N
nhà	N
anh	N
sống	V
trong	E
căn	Nc
nhà	N
5	M
m2	Nu
,	,
kể cả	X
nhà vệ sinh	N
.	.

Anh	N
thất nghiệp	V
.	.

Người	N
mẹ già	N
thì	C
nay	P
yếu	A
mai	N
đau	V
.	.

Trước	E
tình cảnh	N
ấy	P
,	,
bác sĩ	N
Thanh	Np
-	-
người	N
cùng	A
khu phố	N
-	-
đã	R
bỏ	V
công	N
khám	V
bệnh	N
,	,
cho	V
thuốc	N
miễn phí	V
.	.

Hội Chữ thập đỏ	N
tặng	V
bà	N
mỗi	M
tháng	N
200.000	M
đồng	Nu
.	.

Nhà	N
anh	Nc
Hồng	Np
được	V
khu	N
dân cư	N
đóng góp	V
tiền	N
và	C
công	N
làm	V
thêm	V
cho	E
căn	Nc
gác	N
.	.

Anh	N
được	V
vay	V
tiền	N
mua	V
chiếc	Nc
xích lô	N
.	.

Đến	E
nay	P
,	,
thu nhập	N
gia đình	N
anh	N
đã	R
vượt	V
chuẩn	N
và	C
xin	V
rút	V
khỏi	V
danh sách	N
,	,
“	"
để	E
thành phố	N
tập trung	V
lo	V
cho	E
những	L
người	N
nghèo	A
khác	A
”	"
-	-
anh	N
chân thành	A
.	.

Thật	R
không	R
ngờ	V
,	,
khi	N
tôi	P
hỏi	V
về	E
kỷ niệm	N
vui	A
qua	E
gần	A
mười	M
năm	N
mòn	V
chân	N
trên	E
những	L
con	Nc
hẻm	N
,	,
ông	N
trưởng	S
ban	N
mặt trận	N
khu	N
dân cư	N
không	R
kể	V
về	E
chuyến	N
đi	V
Hà Nội	Np
nhận	V
Huân chương	N
Lao động	N
hạng	N
ba	M
của	E
Thủ tướng	N
Chính phủ	N
.	.

Ông	N
cũng	R
không	R
nói	V
về	E
mấy	L
chục	M
bằng khen	N
,	,
giấy	N
khen	V
treo	V
đầy	A
trong	E
thư viện	N
và	C
phòng	N
họp	V
,	,
mắt	N
ông	N
chợt	R
lấp lánh	A
kể	V
:	:
“	"
Cô	N
biết	V
không	R
,	,
hạnh phúc	A
nhất	R
đời	N
của	E
tôi	P
là	V
lần	N
đó	P
tôi	P
đưa	V
ông	N
phó	S
bí thư	N
quận ủy	N
thăm	V
khu	N
dân cư	N
.	.

Bọn	Nc
trẻ	N
,	,
dù	C
là	C
người	N
không	R
quen	V
,	,
chúng	P
cũng	R
không	R
biết	V
đây	P
là	V
ông	N
phó	S
bí thư	N
,	,
nhưng	C
tất cả	P
đều	R
răm rắp	A
khoanh tay	V
chào	V
.	.

Đó	P
chỉ	R
là	V
tiểu tiết	N
của	E
cuộc sống	N
nhưng	C
tôi	P
mừng	V
lắm	R
:	:
tụi	Nc
nhỏ	N
đã	R
biết	V
lễ nghĩa	N
,	,
có	V
ăn học	V
...	.
”	"
.	.

YẾN TRINH	Np

13	M
:	:
05	M
:	:
00	M

Trong	E
lò	N
súng	N
của	E
người	Nc
Mông	Np

TTCN	N
-	-
Trong	E
bụi	N
than	N
bay	V
lên	R
trắng xóa	A
,	,
các	L
thợ	N
chế	V
súng	N
liền	R
ngừng	V
tay	N
búa	N
,	,
tay	N
đe	N
,	,
tay	N
khoan	N
khi	N
thấy	V
khách	N
lạ	A
.	.

Khi	N
biết	V
tôi	P
là	V
khách	N
đi	V
mua	V
súng	N
,	,
không	R
phải	A
công an	N
,	,
lò	N
chế	V
súng	N
ở	E
bản	N
Tiền Tiêu	Np
(	(
huyện	N
Kỳ Sơn	Np
,	,
Nghệ An	Np
)	)
lại	R
bắt đầu	V
đỏ	V
lửa	N
.	.

Thực chất	N
lò	N
chế	V
súng	N
là	V
một	M
cái	Nc
bê	N
lò rèn	N
-	-
“	"
xưởng	N
cơ khí	N
”	"
truyền thống	N
của	E
người	Nc
Mông	Np
dùng	V
để	E
rèn	V
các	L
loại	Nc
rựa	N
,	,
dao	N
mẹo	N
đi	V
rừng	N
.	.

Lò Nhi Phẩu	Np
-	-
thợ cả	N
-	-
đưa	V
tay phải	N
đều đặn	A
thụt	V
lò	N
,	,
tay trái	N
xoay xoay	V
nòng	N
súng	N
dài	A
hơn	A
1	M
m	Nu
rồi	C
dúi	V
đáy	N
nòng	N
vào	E
đống	N
than	N
.	.

Một	M
thợ	N
cầm	V
kêm	N
sắt	N
,	,
một	M
thợ	N
cầm	V
mũi	N
khoan	N
đã	R
sẵn sàng	A
bên	N
cái	Nc
đe	N
sáng loáng	A
màu	N
thép	N
.	.

Khi	N
đáy	N
nòng	N
vừa	R
đỏ	A
,	,
Phẩu	Np
rút	V
ra	R
đặt	V
lên	E
đe	N
,	,
hai	M
thợ	N
chỉnh	V
nòng	N
súng	N
nằm	V
ngay ngắn	A
rồi	C
đặt	V
miếng	Nc
thép	N
dày	A
hình tròn	N
hàn	V
kín	A
đáy	N
nòng	N
.	.

Gọt giũa	V
xong	V
,	,
đáy	N
nòng	N
tiếp tục	V
đưa	V
vào	R
nung	V
đỏ	A
.	.

Khi	N
Phẩu	Np
rút	V
nòng	N
đặt	V
lên	E
mặt	N
đe	N
,	,
hai	M
thợ	N
nhanh	A
tay	N
điều chỉnh	V
mũi	N
khoan	N
,	,
khoan	V
một	M
lỗ	N
nhỏ	A
bằng	E
hạt	Nc
đậu xanh	N
cách	V
đáy	N
nòng	N
3	M
cm	Nu
.	.

Phẩu	Np
nói	V
:	:
“	"
Đáy	N
nòng	N
để	V
chứa	V
thuốc nổ	N
và	C
đạn	N
ria	N
.	.

Cái	Nc
lỗ	N
nhỏ	A
vừa vặn	A
đặt	V
lọt	V
cái	Nc
kíp	N
để	V
mũi	N
cò	N
đập	V
vào	R
gây	V
cháy	V
thuốc nổ	N
,	,
đẩy	V
viên	Nc
đạn	N
bay	V
đi	R
.	.

Bây giờ	P
làm	V
nòng	N
khỏe re	A
.	.

Chỉ	R
cần	V
xuống	V
chợ	N
thị trấn	N
mua	V
một	M
đoạn	Nc
ống	N
thép	N
Thái Lan	Np
về	V
là	V
có thể	A
hàn	V
đáy	N
,	,
khoan	V
lỗ	N
làm	V
nòng	N
.	.

Trước kia	N
,	,
việc	N
làm	N
nòng	N
súng	N
rất	R
kỳ công	A
và	C
tổn hao	V
nhiều	A
sức lực	N
”	"
.	.

40	M
năm	N
trước	A
khi	N
chợ	N
Mường Xén	Np
chưa	R
xuất hiện	V
loại	Nc
ống	N
thép	N
Thái Lan	Np
,	,
các	L
tiền nhân	N
chế	V
súng	N
phải	V
đi	V
tìm	V
tay lái	N
ôtô	N
về	R
khoan	V
làm	V
nòng	N
.	.

Hết	V
tay lái	N
họ	P
mua	V
các	L
loại	Nc
nhíp	N
ôtô	N
để	E
chế	V
nòng	N
.	.

Thậm chí	R
khi	N
cần	V
họ	P
khoan	V
thủng	A
cả	P
cái	Nc
xà beng	N
thành	V
nòng	N
súng	N
.	.

Đối với	E
tay lái	N
chỉ	R
cần	V
nung	V
đỏ	A
,	,
duỗi	V
ra	R
tùy	V
độ	N
ngắn	A
,	,
dài	A
từng	R
loại	Nc
nòng	N
súng	N
rồi	C
bắt đầu	V
khoan	V
lỗ	N
ở	E
giữa	N
.	.

Mệt	A
hơn	R
là	V
làm	V
nòng	N
bằng	E
nhíp	N
ôtô	N
,	,
vì	C
các	L
tay	N
thợ	N
phải	V
cắt	V
dọc	A
rồi	C
uốn	V
tròn	A
lại	R
thành	V
nòng	N
súng	N
,	,
sau	E
đó	P
mới	R
bắt đầu	V
xoáy	V
mũi	N
khoan	N
vào	R
.	.

Nhưng	C
căng thẳng	A
hơn	R
hết	R
là	C
khoan	V
xà beng	N
.	.

Trước	E
khi	N
khoan	V
họ	P
làm	V
một	M
cái	Nc
giàn	N
gỗ	N
,	,
neo	V
chặt	A
xà beng	N
ở	E
giữa	N
(	(
giàn	N
khoan	N
được	V
làm	V
dưới	E
thác	N
nước	N
để	E
dùng	V
nước	N
tưới	V
vào	E
mũi	N
khoan	N
)	)
.	.

Sáu	M
người	N
chia	V
làm	V
ba	M
cặp	N
thay	V
nhau	N
lần lượt	R
kéo	V
khoan	N
cật lực	R
như	C
cưa	V
gỗ	N
.	.

Có thể	A
khoan	V
từ	E
trên	A
xuống	R
.	.

Nhưng	C
các	L
tay	N
thợ	N
lão luyện	A
người	Nc
Mông	Np
thường	R
ưa	V
khoan	V
từ	E
dưới	A
